payer_id,due_date,paid_date,payment_due,amount_paid,principal_payment,interest_payment,escrow_payment,late_fee,total_amount_due,remaining_balance,status,days_late,payment_method,payment_processor,transaction_id,confirmation_number,payment_type
54,2020-07-01,2020-07-01,2603.76,2603.76,722.39,1881.37,431.15,0.0,3034.91,431209.61,Paid,0.0,Bank Transfer,Mastercard Debit,3BC241C2,MP280686,Regular
54,2020-08-01,2020-08-02,2603.76,2603.76,725.54,1878.22,408.25,0.0,3012.01,430484.07,Paid,1.0,Online Payment,RBC Online,C3D4EB1C,MP856731,Regular
54,2020-09-01,2020-09-03,2603.76,2603.76,728.7,1875.06,681.96,0.0,3285.72,429755.37,Paid,2.0,Check,BMO Digital Banking,D4B78134,MP955458,Regular
54,2020-10-01,2020-10-03,2603.76,2603.76,731.87,1871.89,604.58,0.0,3208.34,429023.5,Paid,2.0,Online Payment,RBC Online,6A72BBC4,MP593500,Regular
54,2020-11-01,2020-11-01,2603.76,2603.76,735.06,1868.7,557.54,0.0,3161.3,428288.44,Paid,0.0,Phone Payment,RBC Online,3E8880C9,MP936960,Regular
54,2020-12-01,2020-12-12,2603.76,2603.76,738.26,1865.5,315.68,104.15,2919.44,427550.17,Paid,11.0,Check,RBC Online,946D10EE,MP533243,Late Payment
54,2021-01-01,2021-01-02,2603.76,2603.76,741.48,1862.28,484.22,0.0,3087.98,426808.69,Paid,1.0,Bank Transfer,Interac,EC019062,MP590992,Regular
54,2021-02-01,2021-02-01,2603.76,2603.76,744.71,1859.05,520.65,0.0,3124.41,426063.99,Paid,0.0,Bank Transfer,Visa Debit,006411ED,MP148667,Regular
54,2021-03-01,2021-03-05,2603.76,2603.76,747.95,1855.81,339.44,0.0,2943.2,425316.03,Paid,4.0,Auto-Pay,Mastercard Debit,B41AB823,MP776640,Regular
54,2021-04-01,2021-04-02,2603.76,2603.76,751.21,1852.55,227.28,0.0,2831.04,424564.82,Paid,1.0,Check,TD EasyWeb,50C3590F,MP383530,Regular
54,2021-05-01,2021-05-01,2603.76,2603.76,754.48,1849.28,672.23,0.0,3275.99,423810.34,Paid,0.0,Phone Payment,RBC Online,4C0AC0E3,MP900653,Regular
54,2021-06-01,2021-06-03,2603.76,2603.76,757.77,1845.99,345.07,0.0,2948.83,423052.57,Paid,2.0,Auto-Pay,TD EasyWeb,2E84653C,MP663196,Regular
54,2021-07-01,2021-07-03,2603.76,2603.76,761.07,1842.69,213.05,0.0,2816.81,422291.5,Paid,2.0,Auto-Pay,RBC Online,62212789,MP115519,Regular
54,2021-08-01,2021-08-01,2603.76,2603.76,764.38,1839.38,455.94,0.0,3059.7,421527.12,Paid,0.0,Mobile App,BMO Digital Banking,4C6F9F79,MP272869,Regular
54,2021-09-01,2021-09-06,2603.76,2603.76,767.71,1836.05,673.84,0.0,3277.6,420759.4,Paid,5.0,Phone Payment,TD EasyWeb,6B8C0FF1,MP360448,Regular
54,2021-10-01,2021-10-01,2603.76,2603.76,771.06,1832.7,298.35,0.0,2902.11,419988.34,Paid,0.0,Check,TD EasyWeb,8D1BE4D8,MP114626,Regular
54,2021-11-01,2021-11-05,2603.76,2603.76,774.42,1829.35,351.86,0.0,2955.62,419213.93,Paid,4.0,Auto-Pay,Visa Debit,FF67B336,MP714355,Regular
54,2021-12-01,2021-12-01,2603.76,2603.76,777.79,1825.97,293.85,0.0,2897.61,418436.14,Paid,0.0,Auto-Pay,Visa Debit,A20EBC97,MP219039,Regular
54,2022-01-01,2022-01-03,2603.76,2603.76,781.18,1822.58,673.51,0.0,3277.27,417654.96,Paid,2.0,Online Payment,RBC Online,493AFDC4,MP302912,Regular
54,2022-02-01,2022-02-03,2603.76,2603.76,784.58,1819.18,344.02,0.0,2947.78,416870.38,Paid,2.0,Mobile App,RBC Online,96BFED36,MP494154,Regular
54,2022-03-01,2022-03-03,2603.76,2603.76,788.0,1815.76,326.23,0.0,2929.99,416082.38,Paid,2.0,Auto-Pay,Mastercard Debit,F03D041E,MP258165,Regular
54,2022-04-01,2022-04-03,2603.76,2603.76,791.43,1812.33,443.8,0.0,3047.56,415290.95,Paid,2.0,Online Payment,BMO Digital Banking,53E2647B,MP564984,Regular
54,2022-05-01,2022-05-01,2603.76,2603.76,794.88,1808.89,571.8,0.0,3175.56,414496.08,Paid,0.0,Auto-Pay,Visa Debit,B79747CC,MP348535,Regular
54,2022-06-01,2022-06-01,2603.76,2603.76,798.34,1805.42,434.56,0.0,3038.32,413697.74,Paid,0.0,Phone Payment,BMO Digital Banking,BF234298,MP540360,Regular
54,2022-07-01,2022-07-01,2603.76,2603.76,801.82,1801.95,785.94,0.0,3389.7,412895.92,Paid,0.0,Phone Payment,BMO Digital Banking,088EF643,MP297371,Regular
54,2022-08-01,2022-08-01,2603.76,2603.76,805.31,1798.45,363.18,0.0,2966.94,412090.61,Paid,0.0,Mobile App,Interac,580034F3,MP507091,Regular
54,2022-09-01,2022-09-01,2603.76,2603.76,808.82,1794.95,253.79,0.0,2857.55,411281.8,Paid,0.0,Mobile App,Visa Debit,9078BC6A,MP282057,Regular
54,2022-10-01,2022-10-01,2603.76,2603.76,812.34,1791.42,528.12,0.0,3131.88,410469.46,Paid,0.0,Auto-Pay,RBC Online,5B048868,MP130287,Regular
54,2022-11-01,2022-11-01,2603.76,2603.76,815.88,1787.88,387.81,0.0,2991.57,409653.58,Paid,0.0,Mobile App,Interac,D3E530D5,MP373708,Regular
54,2022-12-01,2022-12-01,2603.76,2603.76,819.43,1784.33,735.86,0.0,3339.62,408834.15,Paid,0.0,Online Payment,RBC Online,72FF8B2A,MP849835,Regular
54,2023-01-01,2023-01-02,2603.76,2603.76,823.0,1780.76,225.11,0.0,2828.87,408011.15,Paid,1.0,Phone Payment,Visa Debit,D10C834A,MP559871,Regular
54,2023-02-01,2023-02-01,2603.76,2603.76,826.59,1777.18,591.22,0.0,3194.98,407184.56,Paid,0.0,Auto-Pay,RBC Online,A1D04EBE,MP796725,Regular
54,2023-03-01,2023-03-02,2603.76,2603.76,830.19,1773.58,482.09,0.0,3085.85,406354.38,Paid,1.0,Online Payment,Visa Debit,C84B1618,MP562868,Regular
54,2023-04-01,2023-04-02,2603.76,2603.76,833.8,1769.96,799.04,0.0,3402.8,405520.57,Paid,1.0,Bank Transfer,Mastercard Debit,CC8F3F71,MP145155,Regular
54,2023-05-01,2023-05-05,2603.76,2603.76,837.43,1766.33,329.46,0.0,2933.22,404683.14,Paid,4.0,Bank Transfer,Mastercard Debit,CF77A81C,MP810766,Regular
54,2023-06-01,2023-06-02,2603.76,2603.76,841.08,1762.68,507.39,0.0,3111.15,403842.06,Paid,1.0,Auto-Pay,BMO Digital Banking,538E7C19,MP798824,Regular
54,2023-07-01,2023-07-03,2603.76,2603.76,844.74,1759.02,315.07,0.0,2918.83,402997.31,Paid,2.0,Auto-Pay,TD EasyWeb,1D48CC13,MP613217,Regular
54,2023-08-01,2023-08-01,2603.76,2603.76,848.42,1755.34,319.46,0.0,2923.22,402148.89,Paid,0.0,Online Payment,Interac,496661D1,MP659506,Regular
54,2023-09-01,2023-09-03,2603.76,2603.76,852.12,1751.64,228.01,0.0,2831.77,401296.77,Paid,2.0,Auto-Pay,BMO Digital Banking,1E723D53,MP310310,Regular
54,2023-10-01,2023-10-03,2603.76,2603.76,855.83,1747.93,539.08,0.0,3142.84,400440.94,Paid,2.0,Online Payment,BMO Digital Banking,15B7B78B,MP839360,Regular
54,2023-11-01,2023-11-01,2603.76,2603.76,859.56,1744.2,677.84,0.0,3281.6,399581.38,Paid,0.0,Check,Mastercard Debit,08D1905D,MP589139,Regular
54,2023-12-01,2023-12-03,2603.76,2603.76,863.3,1740.46,775.2,0.0,3378.96,398718.08,Paid,2.0,Check,Interac,802BC978,MP566816,Regular
55,2020-02-01,2020-02-03,3522.62,3522.62,1143.69,2378.93,644.93,0.0,4167.55,505198.5,Paid,2.0,Auto-Pay,BMO Digital Banking,DE8012C0,MP764362,Regular
55,2020-03-01,2020-03-02,3522.62,3522.62,1149.07,2373.56,215.02,0.0,3737.64,504049.43,Paid,1.0,Auto-Pay,Mastercard Debit,89D99555,MP983700,Regular
55,2020-04-01,2020-04-02,3522.62,3522.62,1154.47,2368.16,615.69,0.0,4138.31,502894.96,Paid,1.0,Mobile App,BMO Digital Banking,C6D16EE4,MP916903,Regular
55,2020-05-01,2020-05-04,3522.62,3522.62,1159.89,2362.73,652.34,0.0,4174.96,501735.07,Paid,3.0,Mobile App,RBC Online,01880949,MP394478,Regular
55,2020-06-01,2020-06-02,3522.62,3522.62,1165.34,2357.28,551.58,0.0,4074.2,500569.74,Paid,1.0,Online Payment,TD EasyWeb,AC9DC191,MP841438,Regular
55,2020-07-01,2020-07-01,3522.62,3522.62,1170.81,2351.81,780.96,0.0,4303.58,499398.92,Paid,0.0,Mobile App,BMO Digital Banking,D6075A7D,MP941805,Regular
55,2020-08-01,2020-08-02,3522.62,3522.62,1176.31,2346.31,303.54,0.0,3826.16,498222.61,Paid,1.0,Phone Payment,Visa Debit,9DED2C6E,MP686380,Regular
55,2020-09-01,2020-09-03,3522.62,3522.62,1181.84,2340.78,316.67,0.0,3839.29,497040.76,Paid,2.0,Phone Payment,RBC Online,39685702,MP385492,Regular
55,2020-10-01,2020-10-05,3522.62,3522.62,1187.39,2335.23,340.73,0.0,3863.35,495853.37,Paid,4.0,Bank Transfer,Visa Debit,D7565F7C,MP668387,Regular
55,2020-11-01,2020-11-04,3522.62,3522.62,1192.97,2329.65,722.64,0.0,4245.26,494660.4,Paid,3.0,Auto-Pay,BMO Digital Banking,9701E324,MP795561,Regular
55,2020-12-01,2020-12-01,3522.62,3522.62,1198.58,2324.05,216.24,0.0,3738.86,493461.82,Paid,0.0,Bank Transfer,RBC Online,B3139156,MP106481,Regular
55,2021-01-01,2021-01-01,3522.62,3522.62,1204.21,2318.41,222.44,0.0,3745.06,492257.61,Paid,0.0,Mobile App,TD EasyWeb,E7D8E7F0,MP837858,Regular
55,2021-02-01,2021-02-14,3522.62,3522.62,1209.87,2312.76,615.41,140.9,4138.03,491047.74,Paid,13.0,Check,Visa Debit,D58C7179,MP120805,Late Payment
55,2021-03-01,2021-03-02,3522.62,3522.62,1215.55,2307.07,556.84,0.0,4079.46,489832.19,Paid,1.0,Phone Payment,Interac,7A9F02F0,MP238119,Regular
55,2021-04-01,2021-04-03,3522.62,3522.62,1221.26,2301.36,796.29,0.0,4318.91,488610.93,Paid,2.0,Bank Transfer,BMO Digital Banking,D6843802,MP619916,Regular
55,2021-05-01,2021-05-02,3522.62,3522.62,1227.0,2295.62,738.63,0.0,4261.25,487383.93,Paid,1.0,Bank Transfer,BMO Digital Banking,5D518C99,MP264651,Regular
55,2021-06-01,2021-06-16,3522.62,3522.62,1232.76,2289.86,231.72,140.9,3754.34,486151.17,Paid,15.0,Mobile App,TD EasyWeb,F41EB171,MP286727,Late Payment
55,2021-07-01,2021-07-02,3522.62,3522.62,1238.56,2284.07,420.49,0.0,3943.11,484912.61,Paid,1.0,Check,Mastercard Debit,B11CEA08,MP570334,Regular
55,2021-08-01,2021-08-03,3522.62,3522.62,1244.38,2278.25,631.03,0.0,4153.65,483668.23,Paid,2.0,Phone Payment,Mastercard Debit,654E7709,MP976168,Regular
55,2021-09-01,2021-09-08,3522.62,3522.62,1250.22,2272.4,666.69,0.0,4189.31,482418.01,Paid,7.0,Auto-Pay,Interac,BFEE5CAB,MP347564,Regular
55,2021-10-01,2021-10-03,3522.62,3522.62,1256.1,2266.53,274.44,0.0,3797.06,481161.92,Paid,2.0,Check,Visa Debit,6D5C8A29,MP225192,Regular
55,2021-11-01,2021-11-02,3522.62,3522.62,1262.0,2260.63,469.16,0.0,3991.78,479899.92,Paid,1.0,Online Payment,Interac,6150C45F,MP263888,Regular
55,2021-12-01,2021-12-02,3522.62,3522.62,1267.93,2254.7,422.09,0.0,3944.71,478631.99,Paid,1.0,Auto-Pay,Interac,BAAF4E15,MP427144,Regular
55,2022-01-01,2022-01-01,3522.62,3522.62,1273.88,2248.74,232.84,0.0,3755.46,477358.11,Paid,0.0,Mobile App,RBC Online,2C3C0396,MP853493,Regular
55,2022-02-01,2022-02-05,3522.62,3522.62,1279.87,2242.75,333.94,0.0,3856.56,476078.24,Paid,4.0,Phone Payment,Interac,346C907F,MP762176,Regular
55,2022-03-01,2022-03-03,3522.62,3522.62,1285.88,2236.74,720.39,0.0,4243.01,474792.36,Paid,2.0,Check,RBC Online,C7417615,MP493106,Regular
55,2022-04-01,2022-04-02,3522.62,3522.62,1291.92,2230.7,329.37,0.0,3851.99,473500.44,Paid,1.0,Mobile App,TD EasyWeb,A8D79B9B,MP308835,Regular
55,2022-05-01,2022-05-01,3522.62,3522.62,1297.99,2224.63,768.39,0.0,4291.01,472202.44,Paid,0.0,Mobile App,RBC Online,E18B9F00,MP640119,Regular
55,2022-06-01,2022-06-03,3522.62,3522.62,1304.09,2218.53,714.06,0.0,4236.68,470898.35,Paid,2.0,Auto-Pay,Mastercard Debit,0E844E98,MP801116,Regular
55,2022-07-01,2022-07-02,3522.62,3522.62,1310.22,2212.4,361.15,0.0,3883.77,469588.13,Paid,1.0,Mobile App,TD EasyWeb,F5ABF1F4,MP290610,Regular
55,2022-08-01,2022-08-03,3522.62,3522.62,1316.37,2206.25,520.7,0.0,4043.32,468271.76,Paid,2.0,Auto-Pay,Interac,672A4C1A,MP227014,Regular
55,2022-09-01,2022-09-03,3522.62,3522.62,1322.56,2200.06,746.02,0.0,4268.64,466949.2,Paid,2.0,Bank Transfer,Visa Debit,75D5148C,MP465472,Regular
55,2022-10-01,2022-10-02,3522.62,3522.62,1328.77,2193.85,734.8,0.0,4257.42,465620.43,Paid,1.0,Bank Transfer,Interac,0A3011D3,MP735244,Regular
55,2022-11-01,2022-11-01,3522.62,3522.62,1335.02,2187.61,770.97,0.0,4293.59,464285.41,Paid,0.0,Mobile App,BMO Digital Banking,A668BE62,MP637164,Regular
55,2022-12-01,2022-12-03,3522.62,3522.62,1341.29,2181.34,796.15,0.0,4318.77,462944.13,Paid,2.0,Mobile App,BMO Digital Banking,B96CB8C5,MP698838,Regular
55,2023-01-01,2023-01-01,3522.62,3522.62,1347.59,2175.03,686.96,0.0,4209.58,461596.54,Paid,0.0,Mobile App,Mastercard Debit,86A9F0D2,MP359505,Regular
55,2023-02-01,2023-02-03,3522.62,3522.62,1353.92,2168.7,448.23,0.0,3970.85,460242.62,Paid,2.0,Check,Mastercard Debit,22DD09FD,MP773225,Regular
55,2023-03-01,2023-03-12,3522.62,3522.62,1360.28,2162.34,591.84,140.9,4114.46,458882.34,Paid,11.0,Check,RBC Online,2CF4600E,MP377326,Late Payment
55,2023-04-01,2023-04-08,3522.62,3522.62,1366.67,2155.95,769.86,0.0,4292.48,457515.66,Paid,7.0,Check,Mastercard Debit,C6594347,MP692198,Regular
55,2023-05-01,2023-05-01,3522.62,3522.62,1373.09,2149.53,527.4,0.0,4050.02,456142.57,Paid,0.0,Mobile App,Visa Debit,58F8A576,MP600137,Regular
55,2023-06-01,2023-06-01,3522.62,3522.62,1379.54,2143.08,250.19,0.0,3772.81,454763.02,Paid,0.0,Online Payment,Interac,F68DB21A,MP331567,Regular
55,2023-07-01,2023-07-02,3522.62,3522.62,1386.03,2136.6,470.38,0.0,3993.0,453377.0,Paid,1.0,Phone Payment,Mastercard Debit,2BDBFB17,MP635522,Regular
55,2023-08-01,2023-08-02,3522.62,3522.62,1392.54,2130.08,304.16,0.0,3826.78,451984.46,Paid,1.0,Auto-Pay,Visa Debit,60A22711,MP760616,Regular
55,2023-09-01,2023-09-03,3522.62,3522.62,1399.08,2123.54,739.88,0.0,4262.5,450585.38,Paid,2.0,Bank Transfer,BMO Digital Banking,520C4D55,MP522879,Regular
55,2023-10-01,2023-10-01,3522.62,3522.62,1405.65,2116.97,612.35,0.0,4134.97,449179.73,Paid,0.0,Check,RBC Online,1E73823F,MP447300,Regular
55,2023-11-01,2023-11-04,3522.62,3522.62,1412.26,2110.37,646.78,0.0,4169.4,447767.47,Paid,3.0,Bank Transfer,BMO Digital Banking,66AA34B0,MP811484,Regular
55,2023-12-01,2023-12-08,3522.62,3522.62,1418.89,2103.73,532.58,0.0,4055.2,446348.57,Paid,7.0,Auto-Pay,Visa Debit,A208EB40,MP927553,Regular
56,2023-09-01,2023-09-01,538.22,538.22,283.05,255.17,529.75,0.0,1067.97,71061.06,Paid,0.0,Online Payment,Interac,3038563A,MP701203,Regular
56,2023-10-01,2023-10-02,538.22,538.22,284.06,254.16,324.22,0.0,862.44,70777.01,Paid,1.0,Phone Payment,Interac,810CD0AD,MP949763,Regular
56,2023-11-01,2023-11-01,538.22,538.22,285.07,253.15,676.87,0.0,1215.09,70491.93,Paid,0.0,Bank Transfer,Mastercard Debit,F678B52A,MP503118,Regular
56,2023-12-01,2023-12-01,538.22,538.22,286.09,252.13,455.29,0.0,993.51,70205.84,Paid,0.0,Online Payment,RBC Online,6DD95C27,MP151170,Regular
57,2023-10-01,2023-10-02,754.44,754.44,321.21,433.23,439.04,0.0,1193.48,121229.76,Paid,1.0,Check,Interac,8C0BBE92,MP863768,Regular
57,2023-11-01,2023-11-03,754.44,754.44,322.36,432.08,754.14,0.0,1508.58,120907.4,Paid,2.0,Auto-Pay,BMO Digital Banking,56160DFE,MP410001,Regular
57,2023-12-01,2023-12-02,754.44,754.44,323.51,430.93,354.03,0.0,1108.47,120583.9,Paid,1.0,Online Payment,BMO Digital Banking,2CB93855,MP123427,Regular
58,2023-07-01,2023-07-02,885.75,885.75,290.62,595.13,406.99,0.0,1292.74,159620.0,Paid,1.0,Auto-Pay,Interac,A5EBC8DC,MP411726,Regular
58,2023-08-01,2023-08-05,885.75,885.75,291.7,594.05,270.56,0.0,1156.31,159328.31,Paid,4.0,Check,Mastercard Debit,6D58D874,MP209614,Regular
58,2023-09-01,2023-09-04,885.75,885.75,292.78,592.97,788.25,0.0,1674.0,159035.52,Paid,3.0,Bank Transfer,RBC Online,A84AAEDC,MP219458,Regular
58,2023-10-01,2023-10-01,885.75,885.75,293.87,591.88,475.36,0.0,1361.11,158741.65,Paid,0.0,Check,Mastercard Debit,1B65BD1F,MP812424,Regular
58,2023-11-01,2023-11-06,885.75,885.75,294.97,590.78,683.15,0.0,1568.9,158446.68,Paid,5.0,Bank Transfer,Interac,9B83CB7E,MP147004,Regular
58,2023-12-01,2023-12-03,885.75,885.75,296.06,589.69,277.21,0.0,1162.96,158150.62,Paid,2.0,Bank Transfer,BMO Digital Banking,8003BFA5,MP129257,Regular
59,2022-07-01,2022-07-03,1516.03,1516.03,406.46,1109.57,371.3,0.0,1887.33,251911.59,Paid,2.0,Check,Mastercard Debit,D5F30A7F,MP216512,Regular
59,2022-08-01,2022-08-02,1516.03,1516.03,408.25,1107.78,640.95,0.0,2156.98,251503.34,Paid,1.0,Check,Interac,44041ACC,MP526136,Regular
59,2022-09-01,2022-09-02,1516.03,1516.03,410.04,1105.99,342.3,0.0,1858.33,251093.3,Paid,1.0,Auto-Pay,BMO Digital Banking,7C0A7363,MP691876,Regular
59,2022-10-01,2022-10-02,1516.03,1516.03,411.85,1104.18,694.32,0.0,2210.35,250681.45,Paid,1.0,Auto-Pay,TD EasyWeb,9E878F98,MP915537,Regular
59,2022-11-01,2022-11-03,1516.03,1516.03,413.66,1102.37,371.44,0.0,1887.47,250267.79,Paid,2.0,Phone Payment,Mastercard Debit,2FA659BC,MP293204,Regular
59,2022-12-01,2022-12-08,1516.03,1516.03,415.48,1100.55,310.16,0.0,1826.19,249852.31,Paid,7.0,Mobile App,Visa Debit,98832512,MP256570,Regular
59,2023-01-01,2023-01-03,1516.03,1516.03,417.3,1098.73,270.88,0.0,1786.91,249435.01,Paid,2.0,Online Payment,Interac,90752874,MP792426,Regular
59,2023-02-01,2023-02-03,1516.03,1516.03,419.14,1096.89,533.48,0.0,2049.51,249015.87,Paid,2.0,Auto-Pay,Mastercard Debit,815221B1,MP883575,Regular
59,2023-03-01,2023-03-02,1516.03,1516.03,420.98,1095.05,459.19,0.0,1975.22,248594.89,Paid,1.0,Check,Visa Debit,FF5F8898,MP527155,Regular
59,2023-04-01,2023-04-03,1516.03,1516.03,422.83,1093.2,463.87,0.0,1979.9,248172.05,Paid,2.0,Online Payment,Interac,BE270E0B,MP597001,Regular
59,2023-05-01,2023-05-02,1516.03,1516.03,424.69,1091.34,757.86,0.0,2273.89,247747.36,Paid,1.0,Online Payment,Mastercard Debit,A9FFD8A2,MP222887,Regular
59,2023-06-01,2023-06-01,1516.03,1516.03,426.56,1089.47,489.18,0.0,2005.21,247320.8,Paid,0.0,Mobile App,Mastercard Debit,E98DBFDD,MP149628,Regular
59,2023-07-01,2023-07-03,1516.03,1516.03,428.44,1087.59,200.82,0.0,1716.85,246892.36,Paid,2.0,Bank Transfer,TD EasyWeb,6012150D,MP116946,Regular
59,2023-08-01,2023-08-01,1516.03,1516.03,430.32,1085.71,415.03,0.0,1931.06,246462.04,Paid,0.0,Online Payment,BMO Digital Banking,F8648F96,MP263359,Regular
59,2023-09-01,2023-09-03,1516.03,1516.03,432.21,1083.82,294.49,0.0,1810.52,246029.83,Paid,2.0,Bank Transfer,RBC Online,D5A1D807,MP867187,Regular
59,2023-10-01,2023-10-04,1516.03,1516.03,434.11,1081.92,350.14,0.0,1866.17,245595.71,Paid,3.0,Online Payment,TD EasyWeb,5F7744EC,MP952501,Regular
59,2023-11-01,2023-11-01,1516.03,1516.03,436.02,1080.01,676.51,0.0,2192.54,245159.69,Paid,0.0,Bank Transfer,TD EasyWeb,28F90570,MP665975,Regular
59,2023-12-01,2023-12-03,1516.03,1516.03,437.94,1078.09,622.53,0.0,2138.56,244721.75,Paid,2.0,Mobile App,RBC Online,57A6A3AB,MP116891,Regular
60,2023-10-01,2023-10-03,993.15,993.15,543.16,449.99,726.04,0.0,1719.19,133449.97,Paid,2.0,Auto-Pay,RBC Online,36A1F369,MP499692,Regular
60,2023-11-01,2023-11-01,993.15,993.15,544.98,448.17,698.23,0.0,1691.38,132904.99,Paid,0.0,Online Payment,TD EasyWeb,A1C239D3,MP125194,Regular
60,2023-12-01,2023-12-03,993.15,993.15,546.81,446.34,295.17,0.0,1288.32,132358.18,Paid,2.0,Mobile App,BMO Digital Banking,9059C6E6,MP226935,Regular
61,2023-06-01,2023-06-03,1083.99,1083.99,583.47,500.52,510.48,0.0,1594.47,193101.95,Paid,2.0,Check,RBC Online,53651A9B,MP188892,Regular
61,2023-07-01,2023-07-01,1083.99,1083.99,584.98,499.01,268.26,0.0,1352.25,192516.96,Paid,0.0,Bank Transfer,Visa Debit,EC06AE1A,MP229091,Regular
61,2023-08-01,2023-08-01,1083.99,1083.99,586.49,497.5,441.9,0.0,1525.89,191930.47,Paid,0.0,Check,Visa Debit,1BE6F83F,MP181173,Regular
61,2023-09-01,2023-09-03,1083.99,1083.99,588.01,495.98,284.67,0.0,1368.66,191342.46,Paid,2.0,Bank Transfer,TD EasyWeb,C19C64EE,MP202662,Regular
61,2023-10-01,2023-10-03,1083.99,1083.99,589.53,494.46,295.63,0.0,1379.62,190752.93,Paid,2.0,Bank Transfer,BMO Digital Banking,6AEF65FC,MP395316,Regular
61,2023-11-01,,1083.99,0.0,0.0,0.0,0.0,0.0,1083.99,190752.93,Missed,,,,,,Regular
61,2023-12-01,2023-12-03,1083.99,1083.99,591.05,492.94,744.45,0.0,1828.44,190161.88,Paid,2.0,Bank Transfer,TD EasyWeb,A294B628,MP473849,Regular
63,2022-03-01,2022-03-02,1780.6,1780.6,656.8,1123.8,451.47,0.0,2232.07,269217.61,Paid,1.0,Phone Payment,RBC Online,6492B269,MP950109,Regular
63,2022-04-01,2022-04-08,1780.6,1780.6,659.53,1121.07,365.06,0.0,2145.66,268558.08,Paid,7.0,Mobile App,BMO Digital Banking,90DAF0A5,MP402217,Regular
63,2022-05-01,2022-05-03,1780.6,1780.6,662.28,1118.32,400.24,0.0,2180.84,267895.8,Paid,2.0,Phone Payment,BMO Digital Banking,34A596AB,MP149800,Regular
63,2022-06-01,2022-06-02,1780.6,1780.6,665.04,1115.56,395.11,0.0,2175.71,267230.76,Paid,1.0,Phone Payment,RBC Online,5E674D16,MP101734,Regular
63,2022-07-01,2022-07-05,1780.6,1780.6,667.81,1112.79,330.31,0.0,2110.91,266562.96,Paid,4.0,Auto-Pay,Visa Debit,45CFD83A,MP700924,Regular
63,2022-08-01,2022-08-02,1780.6,1780.6,670.59,1110.01,241.04,0.0,2021.64,265892.37,Paid,1.0,Online Payment,Mastercard Debit,58C9C08C,MP481359,Regular
63,2022-09-01,2022-09-03,1780.6,1780.6,673.38,1107.22,329.38,0.0,2109.98,265218.99,Paid,2.0,Phone Payment,TD EasyWeb,8FAF62EB,MP143521,Regular
63,2022-10-01,2022-10-04,1780.6,1780.6,676.18,1104.42,667.87,0.0,2448.47,264542.8,Paid,3.0,Check,Interac,8B159E58,MP935599,Regular
63,2022-11-01,2022-11-01,1780.6,1780.6,679.0,1101.6,383.05,0.0,2163.65,263863.8,Paid,0.0,Mobile App,TD EasyWeb,7DEC0E5E,MP796745,Regular
63,2022-12-01,2022-12-09,1780.6,1780.6,681.83,1098.77,538.4,71.22,2319.0,263181.98,Paid,8.0,Online Payment,Mastercard Debit,CF58861E,MP254145,Late Payment
63,2023-01-01,2023-01-06,1780.6,1780.6,684.67,1095.93,651.81,0.0,2432.41,262497.31,Paid,5.0,Bank Transfer,BMO Digital Banking,373BA6C0,MP704098,Regular
63,2023-02-01,2023-02-12,1780.6,1780.6,687.52,1093.08,291.62,71.22,2072.22,261809.79,Paid,11.0,Check,Mastercard Debit,731AC964,MP900972,Late Payment
63,2023-03-01,2023-03-02,1780.6,1780.6,690.38,1090.22,632.28,0.0,2412.88,261119.41,Paid,1.0,Bank Transfer,Interac,16DF7BC8,MP492442,Regular
63,2023-04-01,2023-04-01,1780.6,1780.6,693.26,1087.34,393.16,0.0,2173.76,260426.16,Paid,0.0,Online Payment,BMO Digital Banking,AAE654D2,MP301668,Regular
63,2023-05-01,2023-05-03,1780.6,1780.6,696.14,1084.46,507.14,0.0,2287.74,259730.02,Paid,2.0,Check,RBC Online,24BD70AD,MP695974,Regular
63,2023-06-01,2023-06-02,1780.6,1780.6,699.04,1081.56,379.13,0.0,2159.73,259030.98,Paid,1.0,Check,Mastercard Debit,E6821751,MP351565,Regular
63,2023-07-01,2023-07-02,1780.6,1780.6,701.95,1078.65,598.19,0.0,2378.79,258329.02,Paid,1.0,Mobile App,RBC Online,0905FB58,MP553228,Regular
63,2023-08-01,2023-08-03,1780.6,1780.6,704.87,1075.73,767.64,0.0,2548.24,257624.15,Paid,2.0,Check,TD EasyWeb,C7EF8DEF,MP842540,Regular
63,2023-09-01,2023-09-01,1780.6,1780.6,707.81,1072.79,640.14,0.0,2420.74,256916.34,Paid,0.0,Bank Transfer,RBC Online,67C02196,MP234284,Regular
63,2023-10-01,2023-10-01,1780.6,1780.6,710.76,1069.84,452.42,0.0,2233.02,256205.58,Paid,0.0,Auto-Pay,Mastercard Debit,36E8AC5B,MP749970,Regular
63,2023-11-01,2023-11-02,1780.6,1780.6,713.72,1066.88,573.81,0.0,2354.41,255491.86,Paid,1.0,Auto-Pay,RBC Online,9E8A39FB,MP326375,Regular
63,2023-12-01,2023-12-03,1780.6,1780.6,716.69,1063.91,568.84,0.0,2349.44,254775.17,Paid,2.0,Mobile App,RBC Online,C7FC876C,MP362228,Regular
65,2020-02-01,2020-02-03,1566.02,1566.02,828.15,737.87,618.49,0.0,2184.51,207273.34,Paid,2.0,Mobile App,BMO Digital Banking,EF322B83,MP387308,Regular
